decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,male,tier,SensitiveAttr,Label
7.0,9.0,36.0,3.6,0.51,1.03,1.0,4.0,0.0,3.0,1,1
3.0,3.0,46.0,3.8,-0.79,-0.71,1.0,4.0,1.0,6.0,1,1
3.0,1.0,37.0,2.7,-0.63,-1.43,1.0,4.0,1.0,2.0,1,0
9.0,7.0,48.0,3.6,0.93,0.43,1.0,4.0,0.0,5.0,1,1
3.0,6.0,42.0,3.0,-0.67,0.1,1.0,3.0,0.0,3.0,0,1
10.0,9.0,44.0,3.3,1.37,1.18,1.0,4.0,0.0,5.0,1,1
6.0,3.0,39.0,2.8,0.2,-0.61,1.0,4.0,0.0,5.0,1,1
4.0,3.0,34.0,3.3,-0.39,-0.63,2.0,3.0,1.0,3.0,1,0
7.0,7.0,33.5,3.4,0.45,0.45,1.0,4.0,1.0,3.0,1,1
4.0,2.0,41.0,2.7,-0.42,-0.86,1.0,4.0,1.0,5.0,1,0
9.0,9.0,35.0,3.8,1.26,1.16,1.0,4.0,0.0,3.0,1,1
3.0,3.0,40.0,3.3,-0.49,-0.56,1.0,5.0,1.0,3.0,1,1
2.0,1.0,39.0,3.8,-1.09,-1.51,1.0,4.0,0.0,4.0,1,0
2.0,4.0,24.5,2.4,-0.71,-0.47,2.0,3.0,0.0,3.0,1,1
6.0,6.0,41.0,3.1,0.24,0.05,2.0,4.0,1.0,4.0,1,0
2.0,1.0,30.0,3.2,-0.84,-2.02,1.0,2.0,1.0,4.0,1,0
4.0,7.0,37.0,4.0,-0.27,0.54,2.0,4.0,0.0,3.0,1,0
2.0,3.0,42.0,3.2,-0.84,-0.72,1.0,3.0,1.0,4.0,1,0
8.0,4.0,37.0,3.7,0.74,-0.35,1.0,3.0,0.0,4.0,1,1
3.0,2.0,33.0,3.3,-0.69,-1.22,1.0,5.0,0.0,2.0,1,0
6.0,4.0,31.0,2.7,0.25,-0.47,1.0,4.0,1.0,2.0,1,1
2.0,1.0,33.0,3.5,-0.86,-1.37,1.0,3.0,0.0,4.0,1,1
5.0,4.0,39.0,3.8,0.02,-0.31,1.0,4.0,0.0,4.0,1,1
4.0,3.0,32.3,3.1,-0.4,-0.6,1.0,4.0,0.0,3.0,1,0
4.0,2.0,38.0,2.8,-0.4,-1.11,1.0,3.0,1.0,4.0,1,0
9.0,9.0,35.0,3.5,1.26,0.98,1.0,4.0,1.0,3.0,1,1
4.0,5.0,37.5,3.0,-0.39,-0.13,2.0,4.0,0.0,5.0,1,1
2.0,2.0,34.0,3.2,-0.97,-1.0,1.0,3.0,0.0,2.0,1,0
2.0,9.0,34.5,1.9,-0.93,1.0,2.0,3.0,1.0,1.0,1,1
10.0,10.0,42.0,4.0,1.88,2.13,1.0,2.0,0.0,4.0,1,1
8.0,9.0,31.0,3.5,0.6,1.09,1.0,4.0,0.0,3.0,1,1
